ID,shape,color,area,conv
18159,circle,black,22,0
18160,circle,black,27,0
18161,circle,black,32,1
18162,circle,black,27,1
18163,circle,black,23,0
18164,circle,black,23,0
18165,circle,black,14,0
18166,circle,black,31,1
18167,circle,black,18,1
18168,circle,black,18,1
18169,circle,black,30,1
18170,circle,black,23,0
18171,circle,black,28,0
18172,circle,black,13,0
18173,circle,black,20,0
18174,circle,black,14,0
18175,circle,black,14,1
18176,circle,black,26,0
18177,circle,black,29,1
18178,circle,black,20,0
18179,circle,black,21,0
18180,circle,black,23,1
18181,circle,black,29,0
18182,circle,black,17,0
18183,circle,black,21,1
18184,circle,black,10,0
18185,circle,black,27,0
18186,circle,black,32,1
18187,circle,black,16,0
18188,circle,black,20,1
18189,circle,black,5,0
18190,circle,black,32,1
18191,circle,black,23,0
18192,circle,black,27,1
18193,circle,black,28,1
18194,circle,black,23,0
18195,circle,black,31,0
18196,circle,black,23,1
18197,circle,black,11,0
18198,circle,black,20,0
18199,circle,black,30,1
18200,circle,black,24,1
18201,circle,black,18,1
18202,circle,black,29,0
18203,circle,black,13,0
18204,circle,black,17,1
18205,circle,black,8,1
18206,circle,black,20,1
18207,circle,black,15,1
18208,circle,black,21,0
18209,circle,black,16,0
18210,circle,black,22,0
18211,circle,black,23,1
18212,circle,black,16,1
18213,circle,black,28,1
18214,circle,black,14,0
18215,circle,black,20,1
18216,circle,black,13,0
18217,circle,black,26,0
18218,circle,black,23,0
18219,circle,black,25,1
18220,circle,black,16,1
18221,circle,black,18,1
18222,circle,black,21,0
18223,circle,black,23,0
18224,circle,black,20,1
18225,circle,black,21,0
18226,circle,black,9,1
18227,circle,black,28,1
18228,circle,black,36,1
18229,circle,black,32,1
18230,circle,black,20,1
18231,circle,black,24,1
18232,circle,black,18,0
18233,circle,black,14,0
18234,circle,black,8,0
18235,circle,black,19,1
18236,circle,black,23,1
18237,circle,black,25,1
18238,circle,black,24,0
18239,circle,black,22,1
18240,circle,black,18,0
18241,circle,black,18,1
18242,circle,black,18,0
18243,circle,black,8,0
18244,circle,black,12,1
18245,circle,black,20,0
18246,circle,black,11,0
18247,circle,black,16,1
18248,circle,black,21,1
18249,circle,black,16,1
18250,circle,black,15,1
18251,circle,black,22,1
18252,circle,black,27,0
18253,circle,black,19,1
18254,circle,black,17,1
18255,circle,black,26,1
18256,circle,black,10,0
18257,circle,black,32,1
18258,circle,black,12,0
18259,circle,black,4,0
18260,circle,black,10,0
18261,circle,black,22,0
18262,circle,black,10,0
18263,circle,black,18,0
18264,circle,black,21,0
18265,circle,black,21,0
18266,circle,black,20,0
18267,circle,black,19,1
18268,circle,black,3,0
18269,circle,black,16,1
18270,circle,black,26,0
18271,circle,black,13,0
18272,circle,black,12,1
18273,circle,black,28,0
18274,circle,black,26,1
18275,circle,black,10,1
18276,circle,black,23,0
18277,circle,black,25,0
18278,circle,black,17,1
18279,circle,black,24,1
18280,circle,black,15,1
18281,circle,black,19,0
18282,circle,black,14,0
18283,circle,black,15,0
18284,circle,black,22,1
18285,circle,black,9,0
18286,circle,black,13,0
18287,circle,black,14,1
18288,circle,black,19,0
18289,circle,black,13,0
18290,circle,black,24,0
18291,circle,black,14,0
18292,circle,black,20,1
18293,circle,black,21,1
18294,circle,black,10,0
18295,circle,black,16,0
18296,circle,black,10,0
18297,circle,black,17,1
18298,circle,black,16,0
18299,circle,black,28,0
18300,circle,black,25,1
18301,circle,black,19,1
18302,circle,black,19,0
18303,circle,black,16,1
18304,circle,black,22,1
18305,circle,black,22,0
18306,circle,black,33,0
18307,circle,black,29,1
18308,circle,black,23,1
18309,circle,black,24,1
18310,circle,black,15,1
18311,circle,black,26,1
18312,circle,black,14,1
18313,circle,black,6,0
18314,circle,black,13,0
18315,circle,black,12,1
18316,circle,black,14,0
18317,circle,black,8,1
18318,circle,black,11,0
18319,circle,black,15,0
18320,circle,black,33,1
18321,circle,black,23,0
18322,circle,black,13,1
18323,circle,black,17,1
18324,circle,black,14,1
18325,circle,black,26,1
18326,circle,black,18,0
18327,circle,black,18,1
18328,circle,black,14,0
18329,circle,black,22,0
18330,circle,black,13,0
18331,circle,black,16,1
18332,circle,black,16,0
18333,circle,black,16,1
18334,circle,black,3,1
18335,circle,black,26,1
18336,circle,black,11,1
18337,circle,black,25,1
18338,circle,black,24,0
18339,circle,black,28,0
18340,circle,black,10,0
18341,circle,black,14,0
18342,circle,black,8,0
18343,circle,black,23,0
18344,circle,black,23,0
18345,circle,black,7,0
18346,circle,black,21,0
18347,circle,black,23,1
18348,circle,black,22,1
18349,circle,black,20,1
18350,circle,black,23,1
18351,circle,black,20,0
18352,circle,black,23,1
18353,circle,black,29,1
18354,circle,black,15,1
18355,circle,black,10,0
18356,circle,black,24,0
18357,circle,black,15,1
18358,circle,black,17,1
18359,circle,black,21,0
18360,circle,black,8,1
18361,circle,black,19,1
18362,circle,black,25,1
18363,circle,black,16,1
18364,circle,black,23,0
18365,circle,black,24,0
18366,circle,black,3,0
18367,circle,black,20,0
18368,circle,black,19,1
18369,circle,black,29,1
18370,circle,black,23,1
18371,circle,black,10,0
18372,circle,black,28,1
18373,circle,black,12,1
18374,circle,black,16,0
18375,circle,black,16,0
18376,circle,black,5,0
18377,circle,black,21,1
18378,circle,black,23,1
18379,circle,black,22,1
18380,circle,black,13,0
18381,circle,black,28,0
18382,circle,black,23,0
18383,circle,black,12,0
18384,circle,black,25,0
18385,circle,black,16,0
18386,circle,black,21,0
18387,circle,black,29,1
18388,circle,black,26,0
18389,circle,black,33,1
18390,circle,black,20,1
18391,circle,black,23,0
18392,circle,black,13,1
18393,circle,black,25,1
18394,circle,black,12,1
18395,circle,black,17,0
18396,circle,black,3,0
18397,circle,black,17,0
18398,circle,black,19,0
18399,circle,black,20,0
18400,circle,black,24,1
18401,circle,black,23,1
18402,circle,black,14,0
18403,circle,black,27,1
18404,circle,black,33,1
18405,circle,black,25,0
18406,circle,black,20,1
18407,circle,black,17,0
18408,circle,black,24,1
18409,circle,black,17,1
18410,circle,black,13,1
18411,circle,black,20,0
18412,circle,black,18,1
18413,circle,black,5,0
18414,circle,black,22,1
18415,circle,black,32,0
18416,circle,black,15,0
18417,circle,black,28,1
18418,circle,black,31,1
18419,circle,black,12,0
18420,circle,black,32,1
18421,circle,black,21,1
18422,circle,black,16,1
18423,circle,black,22,1
18424,circle,black,14,0
18425,circle,black,25,1
18426,circle,black,19,1
18427,circle,black,7,0
18428,circle,black,20,1
18429,circle,black,32,0
18430,circle,black,24,1
18431,circle,black,25,0
18432,circle,black,19,1
18433,circle,black,31,0
18434,circle,black,26,1
18435,circle,black,24,1
18436,circle,black,16,1
18437,circle,black,17,0
18438,circle,black,23,1
18439,circle,black,24,0
18440,circle,black,22,1
18441,circle,black,11,0
18442,circle,black,14,1
18443,circle,black,27,1
18444,circle,black,25,0
18445,circle,black,21,1
18446,circle,black,21,1
18447,circle,black,15,1
18448,circle,black,15,1
18449,circle,black,21,1
18450,circle,black,13,0
18451,circle,black,16,1
18452,circle,black,23,1
18453,circle,black,18,1
18454,circle,black,17,0
18455,circle,black,26,1
18456,circle,black,30,1
18457,circle,black,22,0
18458,circle,black,20,1
18459,circle,black,17,0
18460,circle,black,26,0
18461,circle,black,32,0
18462,circle,black,22,1
18463,circle,black,16,0
18464,circle,black,16,0
18465,circle,black,27,1
18466,circle,black,10,0
18467,circle,black,12,1
18468,circle,black,18,1
18469,circle,black,26,1
18470,circle,black,24,1
18471,circle,black,26,0
18472,circle,black,22,1
18473,circle,black,14,1
18474,circle,black,6,0
18475,circle,black,11,0
18476,circle,black,16,0
18477,circle,black,23,0
18478,circle,black,12,0
18479,circle,black,18,0
18480,circle,black,16,1
18481,circle,black,9,1
18482,circle,black,22,0
18483,circle,black,30,0
18484,circle,black,6,0
18485,circle,black,23,1
18486,circle,black,11,0
18487,circle,black,14,1
18488,circle,black,18,0
18489,circle,black,12,0
18490,circle,black,11,0
18491,circle,black,15,0
18492,circle,black,28,0
18493,circle,black,15,0
18494,circle,black,25,0
18495,circle,black,15,0
18496,circle,black,18,0
18497,circle,black,26,0
18498,circle,black,29,1
18499,circle,black,10,0
18500,circle,black,20,0
18501,circle,black,24,1
18502,circle,black,22,1
18503,circle,black,23,0
18504,circle,black,28,0
18505,circle,black,15,0
18506,circle,black,19,0
18507,circle,black,19,0
18508,circle,black,17,0
18509,circle,black,17,1
18510,circle,black,21,1
18511,circle,black,11,0
18512,circle,black,26,1
18513,circle,black,18,1
18514,circle,black,20,1
18515,circle,black,24,0
18516,circle,black,16,1
18517,circle,black,12,1
18518,circle,black,11,0
18519,circle,black,15,1
18520,circle,black,19,1
18521,circle,black,22,0
18522,circle,black,15,0
18523,circle,black,4,1
18524,circle,black,16,0
18525,circle,black,20,1
18526,circle,black,14,0
18527,circle,black,17,0
18528,circle,black,24,1
18529,circle,black,23,1
18530,circle,black,35,1
18531,circle,black,32,0
18532,circle,black,18,0
18533,circle,black,19,0
18534,circle,black,26,1
18535,circle,black,28,0
18536,circle,black,15,0
18537,circle,black,24,1
18538,circle,black,26,0
18539,circle,black,9,1
18540,circle,black,11,0
18541,circle,black,23,0
18542,circle,black,20,1
18543,circle,black,12,1
18544,circle,black,24,1
18545,circle,black,35,1
18546,circle,black,27,0
18547,circle,black,30,1
18548,circle,black,30,1
18549,circle,black,13,0
18550,circle,black,17,0
18551,circle,black,16,1
18552,circle,black,23,0
18553,circle,black,27,1
18554,circle,black,25,0
18555,circle,black,19,1
18556,circle,black,9,1
18557,circle,black,30,1
18558,circle,black,22,1
18559,circle,black,9,0
18560,circle,black,21,0
18561,circle,black,21,1
18562,circle,black,35,1
18563,circle,black,6,0
18564,circle,black,25,1
18565,circle,black,16,0
18566,circle,black,21,0
18567,circle,black,13,1
18568,circle,black,24,1
18569,circle,black,16,1
18570,circle,black,14,1
18571,circle,black,24,0
18572,circle,black,25,1
18573,circle,black,13,0
18574,circle,black,17,0
18575,circle,black,11,0
18576,circle,black,10,0
18577,circle,black,24,0
18578,circle,black,26,0
18579,circle,black,17,0
18580,circle,black,16,0
18581,circle,black,28,1
18582,circle,black,7,0
18583,circle,black,13,1
18584,circle,black,22,0
18585,circle,black,12,0
18586,circle,black,18,1
18587,circle,black,9,0
18588,circle,black,23,1
18589,circle,black,31,0
18590,circle,black,18,1
18591,circle,black,27,1
18592,circle,black,19,1
18593,circle,black,12,0
18594,circle,black,12,0
18595,circle,black,15,0
18596,circle,black,17,0
18597,circle,black,21,1
18598,circle,black,25,0
18599,circle,black,27,0
18600,circle,black,10,1
18601,circle,black,35,1
18602,circle,black,3,0
18603,circle,black,20,1
18604,circle,black,25,1
18605,circle,black,32,1
18606,circle,black,11,1
18607,circle,black,21,0
18608,circle,black,25,0
18609,circle,black,21,0
18610,circle,black,31,0
18611,circle,black,28,1
18612,circle,black,23,1
18613,circle,black,20,1
18614,circle,black,28,1
18615,circle,black,18,1
18616,circle,black,26,0
18617,circle,black,26,0
18618,circle,black,28,1
18619,circle,black,8,0
18620,circle,black,25,0
18621,circle,black,22,1
18622,circle,black,27,0
18623,circle,black,26,1
18624,circle,black,15,1
18625,circle,black,12,1
18626,circle,black,12,0
18627,circle,black,5,0
18628,circle,black,26,1
18629,circle,black,19,1
18630,circle,black,22,1
18631,circle,black,21,0
18632,circle,black,22,0
18633,circle,black,24,1
18634,circle,black,17,1
18635,circle,black,18,0
18636,circle,black,17,0
18637,circle,black,28,0
18638,circle,black,19,0
18639,circle,black,23,1
18640,circle,black,15,0
18641,circle,black,26,0
18642,circle,black,13,1
18643,circle,black,27,0
18644,circle,black,16,1
18645,circle,black,26,1
18646,circle,black,25,1
18647,circle,black,20,1
18648,circle,black,16,1
18649,circle,black,22,1
18650,circle,black,24,0
18651,circle,black,15,0
18652,circle,black,20,1
18653,circle,black,24,1
18654,circle,black,17,1
18655,circle,black,15,1
18656,circle,black,11,1
18657,circle,black,17,1
18658,circle,black,17,1
18659,circle,black,33,1
18660,circle,black,18,0
18661,circle,black,21,0
18662,circle,black,21,0
18663,circle,black,22,0
18664,circle,black,32,1
18665,circle,black,12,0
18666,circle,black,37,0
18667,circle,black,21,0
18668,circle,black,20,1
18669,circle,black,9,0
18670,circle,black,10,0
18671,circle,black,27,1
18672,circle,black,14,1
18673,circle,black,20,1
18674,circle,black,24,0
18675,circle,black,22,0
18676,circle,black,11,0
18677,circle,black,22,0
18678,circle,black,22,1
18679,circle,black,16,1
18680,circle,black,23,0
18681,circle,black,13,0
18682,circle,black,19,1
18683,circle,black,10,0
18684,circle,black,26,1
18685,circle,black,21,0
18686,circle,black,32,1
18687,circle,black,15,0
18688,circle,black,15,0
18689,circle,black,28,1
18690,circle,black,19,0
18691,circle,black,11,1
18692,circle,black,19,1
18693,circle,black,23,1
18694,circle,black,30,1
18695,circle,black,18,0
18696,circle,black,22,0
18697,circle,black,14,0
18698,circle,black,20,0
18699,circle,black,15,0
18700,circle,black,19,0
18701,circle,black,12,0
18702,circle,black,13,0
18703,circle,black,29,1
18704,circle,black,11,1
18705,circle,black,27,1
18706,circle,black,32,0
18707,circle,black,17,0
18708,circle,black,14,1
18709,circle,black,22,1
18710,circle,black,16,0
18711,circle,black,14,0
18712,circle,black,14,1
18713,circle,black,19,1
18714,circle,black,26,1
18715,circle,black,21,1
18716,circle,black,22,1
18717,circle,black,18,1
18718,circle,black,15,1
18719,circle,black,23,0
18720,circle,black,13,1
18721,circle,black,12,0
18722,circle,black,20,1
18723,circle,black,29,1
18724,circle,black,24,1
18725,circle,black,23,0
18726,circle,black,29,1
18727,circle,black,22,0
18728,circle,black,24,1
18729,circle,black,8,0
18730,circle,black,26,1
18731,circle,black,23,0
18732,circle,black,23,0
18733,circle,black,35,1
18734,circle,black,14,1
18735,circle,black,25,1
18736,circle,black,4,0
18737,circle,black,31,1
18738,circle,black,22,1
18739,circle,black,13,0
18740,circle,black,21,1
18741,circle,black,29,1
18742,circle,black,26,0
18743,circle,black,18,1
18744,circle,black,21,0
18745,circle,black,19,1
18746,circle,black,20,1
18747,circle,black,13,1
18748,circle,black,29,1
18749,circle,black,24,1
18750,circle,black,17,0
18751,circle,black,35,1
18752,circle,black,23,1
18753,circle,black,9,0
18754,circle,black,23,0
18755,circle,black,28,1
18756,circle,black,20,1
18757,circle,black,12,1
18758,circle,black,29,0
18759,circle,black,21,1
18760,circle,black,35,0
18761,circle,black,20,0
18762,circle,black,14,0
18763,circle,black,23,0
18764,circle,black,26,1
18765,circle,black,11,0
18766,circle,black,25,1
18767,circle,black,15,1
18768,circle,black,16,0
18769,circle,black,18,0
18770,circle,black,16,0
18771,circle,black,27,1
18772,circle,black,14,1
18773,circle,black,31,1
18774,circle,black,19,1
18775,circle,black,18,0
18776,circle,black,15,0
18777,circle,black,27,1
18778,circle,black,34,1
18779,circle,black,13,1
18780,circle,black,10,1
18781,circle,black,22,1
18782,circle,black,13,0
18783,circle,black,11,0
18784,circle,black,31,0
18785,circle,black,24,1
18786,circle,black,12,0
18787,circle,black,12,1
18788,circle,black,15,0
18789,circle,black,15,1
18790,circle,black,22,0
18791,circle,black,17,0
18792,circle,black,24,0
18793,circle,black,23,1
18794,circle,black,20,0
18795,circle,black,22,1
18796,circle,black,31,1
18797,circle,black,5,0
