都市,年,月,日,季節,天気,気温,風速,降水量
福岡,2012,8,28,夏,曇,28.1,5.8,8.5
福岡,2012,8,29,夏,曇,27.7,2.5,37
福岡,2012,8,30,夏,曇,27.9,4.1,3
福岡,2012,8,31,夏,曇,25.6,3.4,0
福岡,2012,9,1,秋,晴,25.4,3.6,0
福岡,2012,9,2,秋,晴,26.9,2.6,0
福岡,2012,9,3,秋,晴,27,2.1,16
福岡,2012,9,4,秋,晴,27.7,2.3,0.5
福岡,2012,9,5,秋,晴,25.7,1.7,21.5
福岡,2012,9,6,秋,晴,26.4,2.1,2.5
福岡,2012,9,7,秋,晴,27.6,2.2,2
福岡,2012,9,8,秋,雷,26.9,2.3,7.5
福岡,2012,9,9,秋,曇,26.5,2.1,20
福岡,2012,9,10,秋,雷,24.7,2.6,9.5
福岡,2012,9,11,秋,曇,25.2,3.7,0
福岡,2012,9,12,秋,晴,25.8,2.5,0
福岡,2012,9,13,秋,晴,27.1,2.3,0
福岡,2012,9,14,秋,曇,26.2,2.5,3.5
福岡,2012,9,15,秋,雨,25.4,2.5,3.5
福岡,2012,9,16,秋,雨,24.9,2.6,32.5
福岡,2012,9,17,秋,雨,26.6,6.9,2.5
福岡,2012,9,18,秋,晴,24,2.6,0
福岡,2012,9,19,秋,曇,22.8,2.6,0
福岡,2012,9,20,秋,薄曇,21.9,2.2,0
福岡,2012,9,21,秋,薄曇,21.5,1.9,0
福岡,2012,9,22,秋,曇,20.5,1.7,3
福岡,2012,9,23,秋,晴,21.3,3.4,0
福岡,2012,9,24,秋,曇,22.4,3.5,0
福岡,2012,9,25,秋,晴,23.5,4,0
福岡,2012,9,26,秋,晴,23.2,3.2,0
福岡,2012,9,27,秋,晴,23.5,2.8,0
福岡,2012,9,28,秋,晴,22.4,2.3,4
福岡,2012,9,29,秋,曇,20.7,2.4,0
福岡,2012,9,30,秋,曇,21.2,6.1,0.5
福岡,2012,10,1,秋,雨,21.3,3.4,0
福岡,2012,10,2,秋,晴,20.8,3.9,0
福岡,2012,10,3,秋,晴,21.3,4.6,0
福岡,2012,10,4,秋,晴,22.4,5.1,0
福岡,2012,10,5,秋,晴,20.5,2.4,0
福岡,2012,10,6,秋,曇,20.9,2.2,0
福岡,2012,10,7,秋,晴,21.3,4.4,0
福岡,2012,10,8,秋,晴,20.8,3.5,0
福岡,2012,10,9,秋,晴,20.7,2.6,0
福岡,2012,10,10,秋,曇,20.3,2.1,0
福岡,2012,10,11,秋,晴,19.5,3.3,0
福岡,2012,10,12,秋,晴,19.3,4,0
福岡,2012,10,13,秋,曇,19.1,2.1,0
福岡,2012,10,14,秋,曇,19.9,1.7,0
福岡,2012,10,15,秋,快晴,19.4,3.9,0
福岡,2012,10,16,秋,快晴,20.9,1.7,0
福岡,2012,10,17,秋,雨,19.7,1.9,21.5
福岡,2012,10,18,秋,晴,18.6,6.8,0
福岡,2012,10,19,秋,快晴,18.3,3.4,0
福岡,2012,10,20,秋,快晴,17.4,1.7,0
福岡,2012,10,21,秋,快晴,19.1,1.9,0
福岡,2012,10,22,秋,晴,21.7,3.7,11
福岡,2012,10,23,秋,晴,16.3,3.9,4
福岡,2012,10,24,秋,晴,15.4,2.1,0
福岡,2012,10,25,秋,曇,17,1.8,0
福岡,2012,10,26,秋,曇,16.8,1.5,2
福岡,2012,10,27,秋,雨,18.6,3,6
福岡,2012,10,28,秋,晴,19.9,3.6,2
福岡,2012,10,29,秋,晴,17.6,2.2,0
福岡,2012,10,30,秋,曇,16.4,2.5,0
福岡,2012,10,31,秋,雨,14.4,2.9,1
福岡,2012,11,1,秋,晴,13.9,4.4,0
福岡,2012,11,2,秋,薄曇,12.4,2,0
福岡,2012,11,3,秋,晴,13.9,2.3,0
福岡,2012,11,4,秋,曇,14.6,2.9,5
福岡,2012,11,5,秋,晴,16.6,2.5,14.5
福岡,2012,11,6,秋,晴,16,3.2,0
福岡,2012,11,7,秋,晴,15.7,3.4,0
福岡,2012,11,8,秋,晴,14.6,2.4,0
福岡,2012,11,9,秋,晴,15.7,2.6,0
福岡,2012,11,10,秋,曇,13.8,2.2,5
福岡,2012,11,11,秋,曇,16.1,3.7,9.5
福岡,2012,11,12,秋,晴,14.7,3.7,0
福岡,2012,11,13,秋,曇,13.2,3.3,10
福岡,2012,11,14,秋,雨,11.9,5,0
福岡,2012,11,15,秋,曇,11.7,4.3,0
福岡,2012,11,16,秋,快晴,12.9,3.1,0
福岡,2012,11,17,秋,雨,13.8,3.7,47.5
福岡,2012,11,18,秋,晴,11.8,3.7,0
福岡,2012,11,19,秋,晴,12.3,2.7,0
福岡,2012,11,20,秋,快晴,12,2.6,0
福岡,2012,11,21,秋,薄曇,11.1,1.6,0
福岡,2012,11,22,秋,薄曇,14,1.7,0
福岡,2012,11,23,秋,曇,14.6,3.3,0
福岡,2012,11,24,秋,曇,11.3,3.3,18.5
福岡,2012,11,25,秋,快晴,10.4,2.3,0.5
福岡,2012,11,26,秋,雨,11.4,4,12.5
福岡,2012,11,27,秋,曇,8,4,0
福岡,2012,11,28,秋,薄曇,9.4,2.9,0
福岡,2012,11,29,秋,雨,10.2,1.7,2
福岡,2012,11,30,秋,曇,10,2.1,0
福岡,2012,12,1,冬,薄曇,9.5,4.1,0
福岡,2012,12,2,冬,曇,8.1,1.5,0
福岡,2012,12,3,冬,晴,10.2,2,7
福岡,2012,12,4,冬,曇,8.4,4.8,0.5
福岡,2012,12,5,冬,曇,7.4,2.9,2.5
福岡,2012,12,6,冬,曇,5.4,4,0.5
福岡,2012,12,7,冬,曇,7.3,3.5,9.5
福岡,2012,12,8,冬,薄曇,8.3,5.4,0
福岡,2012,12,9,冬,曇,5.6,5.6,0
福岡,2012,12,10,冬,晴,5.4,3.6,0
福岡,2012,12,11,冬,晴,5.1,2.5,0
福岡,2012,12,12,冬,快晴,5.5,2,0
福岡,2012,12,13,冬,快晴,7.4,1.8,0
福岡,2012,12,14,冬,曇,11.6,3.6,5
福岡,2012,12,15,冬,雨,13.3,1.8,11
福岡,2012,12,16,冬,薄曇,11.6,1.7,0
福岡,2012,12,17,冬,曇,11.6,1.8,0
福岡,2012,12,18,冬,曇,7.3,4.2,0
福岡,2012,12,19,冬,晴,5.1,2.5,0
福岡,2012,12,20,冬,快晴,5.6,2,0
福岡,2012,12,21,冬,雨,8.8,2.5,8
福岡,2012,12,22,冬,雨,10.5,4.2,2.5
福岡,2012,12,23,冬,みぞれ,5.5,4.5,0.5
福岡,2012,12,24,冬,雪,2.8,4.1,0
福岡,2012,12,25,冬,曇,5.4,2.6,1
福岡,2012,12,26,冬,晴,5.7,3.7,0
福岡,2012,12,27,冬,快晴,5.6,1.8,0
福岡,2012,12,28,冬,雨,8.7,3.2,29.5
福岡,2012,12,29,冬,薄曇,10.9,2.3,0
福岡,2012,12,30,冬,雨,7.2,4.2,21
福岡,2012,12,31,冬,雪,3.8,4.1,0
福岡,2013,1,1,冬,曇,4.9,3.1,2.5
福岡,2013,1,2,冬,雨,6.9,2.8,0.5
福岡,2013,1,3,冬,曇,2.7,5.3,0
福岡,2013,1,4,冬,曇,2.8,1.8,0
福岡,2013,1,5,冬,曇,4.2,1.9,0
福岡,2013,1,6,冬,曇,4.5,1.8,0
福岡,2013,1,7,冬,曇,5.9,1.8,0
福岡,2013,1,8,冬,晴,8.2,2,0
福岡,2013,1,9,冬,晴,6.4,4.8,0
福岡,2013,1,10,冬,晴,4.2,4,0
福岡,2013,1,11,冬,快晴,4.4,1.6,0
福岡,2013,1,12,冬,晴,6.9,1.7,0
福岡,2013,1,13,冬,曇,6.5,1.7,15
福岡,2013,1,14,冬,曇,8.1,4.8,10
福岡,2013,1,15,冬,曇,6.9,3.6,0
福岡,2013,1,16,冬,曇,6.2,2.2,0
福岡,2013,1,17,冬,曇,4.7,3.3,14.5
福岡,2013,1,18,冬,晴,3.6,1.9,3
福岡,2013,1,19,冬,曇,5.2,2.3,0
福岡,2013,1,20,冬,薄曇,6.9,2.1,0
福岡,2013,1,21,冬,雨,9.7,2.9,3.5
福岡,2013,1,22,冬,雨,10.6,3.1,8
福岡,2013,1,23,冬,曇,7.8,1.7,0
福岡,2013,1,24,冬,晴,8.1,3.1,0.5
福岡,2013,1,25,冬,曇,5.1,4.7,0
福岡,2013,1,26,冬,晴,4.9,5.1,0
福岡,2013,1,27,冬,雪,3.6,3.8,0
福岡,2013,1,28,冬,晴,5,3.2,0
福岡,2013,1,29,冬,晴,6,1.9,0
福岡,2013,1,30,冬,快晴,8,1.8,0
福岡,2013,1,31,冬,薄曇,9.9,1.8,0
福岡,2013,2,1,冬,雨,12,3.8,13
福岡,2013,2,2,冬,晴,12.3,3,0.5
福岡,2013,2,3,冬,晴,9.7,1.7,0.5
福岡,2013,2,4,冬,曇,12.2,2.9,2.5
福岡,2013,2,5,冬,曇,8.8,1.3,12
福岡,2013,2,6,冬,曇,8.7,2.3,2
福岡,2013,2,7,冬,曇,6,4.3,0
福岡,2013,2,8,冬,雪,0.6,4.7,1.5
福岡,2013,2,9,冬,雨,3.7,1.9,0
福岡,2013,2,10,冬,晴,5.4,2.2,0
福岡,2013,2,11,冬,晴,5.6,2.9,0
福岡,2013,2,12,冬,曇,5.5,1.9,5
福岡,2013,2,13,冬,晴,6.2,5.3,0
福岡,2013,2,14,冬,曇,7.1,1.7,0.5
福岡,2013,2,15,冬,曇,7.7,3.4,14.5
福岡,2013,2,16,冬,晴,7,3.7,0
福岡,2013,2,17,冬,曇,7,2.2,0
福岡,2013,2,18,冬,雨,10.4,3.5,15
福岡,2013,2,19,冬,雨,7.2,2.8,7
福岡,2013,2,20,冬,晴,6,3.3,0
福岡,2013,2,21,冬,晴,5.1,2.3,0
福岡,2013,2,22,冬,薄曇,6.9,2.4,0
福岡,2013,2,23,冬,曇,8,3.8,0
福岡,2013,2,24,冬,快晴,7.8,3.7,0
福岡,2013,2,25,冬,快晴,8.3,2.1,0
福岡,2013,2,26,冬,曇,9.9,1.9,7
福岡,2013,2,27,冬,晴,11,2.4,0.5
福岡,2013,2,28,冬,快晴,11.6,1.8,0
福岡,2013,3,1,春,雨,12.9,3.8,11.5
福岡,2013,3,2,春,晴,8,5.8,0
福岡,2013,3,3,春,晴,7.5,2.6,0
福岡,2013,3,4,春,快晴,8.3,2.3,0
福岡,2013,3,5,春,快晴,9.9,2.2,0
福岡,2013,3,6,春,快晴,10.9,2,0
福岡,2013,3,7,春,薄曇,14.5,4.1,0
福岡,2013,3,8,春,晴,17.4,3.1,0
福岡,2013,3,9,春,快晴,18.8,3.8,0
福岡,2013,3,10,春,曇,14.8,4.6,0
福岡,2013,3,11,春,晴,9.7,3.6,0
福岡,2013,3,12,春,快晴,14.4,2.5,0
福岡,2013,3,13,春,雨,15.3,5.6,16
福岡,2013,3,14,春,曇,7.5,5.4,0
福岡,2013,3,15,春,快晴,8.2,2,0
福岡,2013,3,16,春,快晴,11.6,2.2,0
福岡,2013,3,17,春,薄曇,13.6,2.5,0
福岡,2013,3,18,春,曇,16.5,4.8,16
福岡,2013,3,19,春,快晴,15.4,2.2,0
福岡,2013,3,20,春,雨,14.2,3.3,3.5
福岡,2013,3,21,春,快晴,10.3,3.6,0
福岡,2013,3,22,春,薄曇,9.5,2.1,4
福岡,2013,3,23,春,薄曇,12,2.3,0
福岡,2013,3,24,春,薄曇,12.8,2,0
福岡,2013,3,25,春,曇,11.4,3.8,0
福岡,2013,3,26,春,薄曇,10.7,2.2,0
福岡,2013,3,27,春,曇,12,1.5,5.5
福岡,2013,3,28,春,快晴,14.8,2.1,0
福岡,2013,3,29,春,曇,12.9,3.6,0
福岡,2013,3,30,春,薄曇,12.8,2.9,0
福岡,2013,3,31,春,晴,12.6,3.5,0
福岡,2013,4,1,春,薄曇,14.4,2.3,0
福岡,2013,4,2,春,曇,13.7,2.3,12.5
福岡,2013,4,3,春,快晴,13.2,4.1,1.5
福岡,2013,4,4,春,曇,13.2,2.2,0
福岡,2013,4,5,春,薄曇,15.8,2.1,0
福岡,2013,4,6,春,雨,15.1,4.2,32
福岡,2013,4,7,春,雨,9.4,4.5,1
福岡,2013,4,8,春,快晴,12.3,2.5,0
福岡,2013,4,9,春,薄曇,13.3,3.7,0
福岡,2013,4,10,春,晴,10.6,4.5,0
福岡,2013,4,11,春,晴,10.1,3.3,7.5
福岡,2013,4,12,春,薄曇,11.9,3.4,0
福岡,2013,4,13,春,快晴,13.3,2.3,0
福岡,2013,4,14,春,薄曇,18.1,4.5,2
福岡,2013,4,15,春,快晴,16.2,2.6,0
福岡,2013,4,16,春,薄曇,21.1,3.7,0
福岡,2013,4,17,春,薄曇,18,4,13
福岡,2013,4,18,春,曇,15.9,2.5,0
福岡,2013,4,19,春,快晴,13,6.5,0
福岡,2013,4,20,春,雨,9.6,2.1,18
福岡,2013,4,21,春,晴,11.9,4.8,0
福岡,2013,4,22,春,快晴,12.6,2.5,0
福岡,2013,4,23,春,曇,15.4,4.4,2
福岡,2013,4,24,春,晴,17.1,3.6,4
福岡,2013,4,25,春,晴,17.1,2.8,0
福岡,2013,4,26,春,晴,15.6,4.5,0
福岡,2013,4,27,春,快晴,16.6,3,0
福岡,2013,4,28,春,快晴,18,2.1,0
福岡,2013,4,29,春,晴,21.4,4,0
福岡,2013,4,30,春,雨,16.7,2.3,14.5
福岡,2013,5,1,春,晴,13.8,5.1,0
福岡,2013,5,2,春,快晴,14,2.8,0
福岡,2013,5,3,春,快晴,15.5,2.7,0
福岡,2013,5,4,春,晴,16.6,2.7,0
福岡,2013,5,5,春,快晴,18,2.4,0
福岡,2013,5,6,春,晴,19.3,2.7,0
福岡,2013,5,7,春,晴,17.1,4.2,0
福岡,2013,5,8,春,晴,17.3,2.3,0
福岡,2013,5,9,春,曇,20.8,2.2,0
福岡,2013,5,10,春,雨,19.5,3.3,12
福岡,2013,5,11,春,曇,19.1,2.5,0
福岡,2013,5,12,春,快晴,20.4,2.5,0
福岡,2013,5,13,春,快晴,21.5,2.4,0
福岡,2013,5,14,春,晴,21.7,2.6,0
福岡,2013,5,15,春,雨,22.2,2.2,0
福岡,2013,5,16,春,薄曇,19.4,6,0
福岡,2013,5,17,春,薄曇,19.1,2.4,0
福岡,2013,5,18,春,薄曇,21.7,2.3,0
福岡,2013,5,19,春,曇,20.6,3.3,6
福岡,2013,5,20,春,快晴,21,2.7,0
福岡,2013,5,21,春,快晴,21.4,2.5,0
福岡,2013,5,22,春,薄曇,22.6,2.4,0
福岡,2013,5,23,春,薄曇,22.1,2.3,0
福岡,2013,5,24,春,晴,23.4,2.2,0
福岡,2013,5,25,春,薄曇,23.3,2.4,0
福岡,2013,5,26,春,薄曇,25.2,2.8,0
福岡,2013,5,27,春,曇,24.8,4.9,0
福岡,2013,5,28,春,雨,23.4,4.3,18.5
福岡,2013,5,29,春,曇,23.4,1.9,0
福岡,2013,5,30,春,曇,20.9,2.4,0.5
福岡,2013,5,31,春,曇,21,1.6,0
福岡,2013,6,1,夏,雨,19.7,1.8,26.5
福岡,2013,6,2,夏,曇,18.5,1.6,5
福岡,2013,6,3,夏,晴,21.5,3.2,0
福岡,2013,6,4,夏,晴,23,2.4,0
福岡,2013,6,5,夏,薄曇,24.5,2,0
福岡,2013,6,6,夏,薄曇,23.1,2.7,0
福岡,2013,6,7,夏,薄曇,22.4,3.6,0
福岡,2013,6,8,夏,曇,23,1.7,0
福岡,2013,6,9,夏,雨,21,2.1,9.5
福岡,2013,6,10,夏,曇,24.1,2.3,0
福岡,2013,6,11,夏,曇,26.1,2.5,0.5
福岡,2013,6,12,夏,晴,25.7,2.3,0
福岡,2013,6,13,夏,曇,23.9,2,0
福岡,2013,6,14,夏,曇,23.6,2,0
福岡,2013,6,15,夏,薄曇,24.5,2.2,18
福岡,2013,6,16,夏,晴,25,2.8,0
福岡,2013,6,17,夏,薄曇,26.2,2.5,0
福岡,2013,6,18,夏,曇,28.5,4.1,0
福岡,2013,6,19,夏,曇,28.1,4.5,2
福岡,2013,6,20,夏,雨,24,2.2,58
福岡,2013,6,21,夏,雨,21.2,2.1,22.5
福岡,2013,6,22,夏,雨,22.5,1.8,0
福岡,2013,6,23,夏,雨,21.9,1.4,10.5
福岡,2013,6,24,夏,曇,22.1,2,14.5
福岡,2013,6,25,夏,曇,24.1,1.8,7
福岡,2013,6,26,夏,曇,22.3,3.9,94
福岡,2013,6,27,夏,晴,23.3,3.1,0
福岡,2013,6,28,夏,曇,25.2,1.9,0
福岡,2013,6,29,夏,曇,26.3,1.9,0
福岡,2013,6,30,夏,雨,25.7,2.8,0.5
福岡,2013,7,1,夏,雨,24.9,2.9,3
福岡,2013,7,2,夏,曇,28.4,3.9,0
福岡,2013,7,3,夏,雷,28.3,3.9,18
福岡,2013,7,4,夏,雨,28.3,3.1,27.5
福岡,2013,7,5,夏,曇,30.2,6.2,0
福岡,2013,7,6,夏,雨,27.3,3.3,77.5
福岡,2013,7,7,夏,晴,30,3.6,0
福岡,2013,7,8,夏,晴,30.6,3.3,0
福岡,2013,7,9,夏,晴,30.3,2.6,0
福岡,2013,7,10,夏,晴,29.8,2.6,0
福岡,2013,7,11,夏,快晴,29.6,2.4,0
福岡,2013,7,12,夏,晴,30.5,2.6,0
福岡,2013,7,13,夏,晴,31,2.7,2
福岡,2013,7,14,夏,薄曇,30.9,2.9,0
福岡,2013,7,15,夏,曇,29.9,2.8,0
福岡,2013,7,16,夏,晴,30.2,2.9,0
福岡,2013,7,17,夏,晴,30.3,2.8,0
福岡,2013,7,18,夏,晴,29.6,3.2,0
福岡,2013,7,19,夏,晴,29,2.8,0
福岡,2013,7,20,夏,晴,29.5,2.3,0
福岡,2013,7,21,夏,晴,30.3,2.7,0
福岡,2013,7,22,夏,曇,30,2.6,0
福岡,2013,7,23,夏,薄曇,30.7,2.9,0
福岡,2013,7,24,夏,薄曇,31.1,4.7,0
福岡,2013,7,25,夏,快晴,31.8,3.4,0
福岡,2013,7,26,夏,曇,30.3,2.8,6
福岡,2013,7,27,夏,薄曇,30.4,2.7,0
福岡,2013,7,28,夏,曇,31.1,3,0
福岡,2013,7,29,夏,曇,31.3,3.6,0
福岡,2013,7,30,夏,晴,31.7,3,0
福岡,2013,7,31,夏,曇,31.8,3.5,0
福岡,2013,8,1,夏,曇,31.6,2.9,0
福岡,2013,8,2,夏,晴,30.9,3.4,0
福岡,2013,8,3,夏,晴,30.7,3,0
福岡,2013,8,4,夏,雷,27.5,2.3,14.5
福岡,2013,8,5,夏,曇,27.7,2.3,2.5
福岡,2013,8,6,夏,晴,30,2.3,0
福岡,2013,8,7,夏,晴,31.6,2.6,0
福岡,2013,8,8,夏,晴,31.5,2.3,0
福岡,2013,8,9,夏,快晴,31.7,2.6,0
福岡,2013,8,10,夏,快晴,31.5,2.5,0
福岡,2013,8,11,夏,快晴,31.5,2.5,0
福岡,2013,8,12,夏,快晴,31,2.7,0
福岡,2013,8,13,夏,晴,31,2.7,0
福岡,2013,8,14,夏,晴,31,2.5,0
福岡,2013,8,15,夏,晴,30.9,2.4,0
福岡,2013,8,16,夏,晴,30.8,2.5,0
福岡,2013,8,17,夏,晴,31.1,2.5,0
福岡,2013,8,18,夏,晴,31.9,2.6,0
福岡,2013,8,19,夏,晴,32.8,2.8,0
福岡,2013,8,20,夏,快晴,32.5,2.9,0
福岡,2013,8,21,夏,晴,32.3,3,0
福岡,2013,8,22,夏,曇,31.8,3,1.5
福岡,2013,8,23,夏,曇,30,2.9,3
福岡,2013,8,24,夏,雷,26.6,1.6,78
福岡,2013,8,25,夏,雨,25.6,2,127
福岡,2013,8,26,夏,晴,26.2,2.6,7.5
福岡,2013,8,27,夏,快晴,27.7,2.3,0
福岡,2013,8,28,夏,快晴,28.5,2.4,0
福岡,2013,8,29,夏,晴,29.7,3.8,4
福岡,2013,8,30,夏,雨,26.6,3,153.5
福岡,2013,8,31,夏,曇,25,2.3,110
福岡,2013,9,1,秋,雨,23.7,1.4,21
福岡,2013,9,2,秋,曇,24.7,1.6,2
福岡,2013,9,3,秋,雨,21.2,1.9,55.5
福岡,2013,9,4,秋,曇,22.6,3.6,36
福岡,2013,9,5,秋,晴,24.2,3.7,0
福岡,2013,9,6,秋,晴,25.4,2.2,0
福岡,2013,9,7,秋,雨,24.1,1.4,3
福岡,2013,9,8,秋,晴,25,3.5,6.5
福岡,2013,9,9,秋,晴,25.6,3.2,0
福岡,2013,9,10,秋,快晴,26,2.6,0
福岡,2013,9,11,秋,晴,26.9,2.2,0
福岡,2013,9,12,秋,晴,27.6,2,0
福岡,2013,9,13,秋,晴,28.7,2.3,0
福岡,2013,9,14,秋,晴,28.7,2.5,0
福岡,2013,9,15,秋,曇,27,6.7,1.5
福岡,2013,9,16,秋,晴,25.5,7.6,0
福岡,2013,9,17,秋,快晴,23.8,3.2,0
福岡,2013,9,18,秋,快晴,24.3,2.9,0
福岡,2013,9,19,秋,快晴,25.8,2.4,0
福岡,2013,9,20,秋,快晴,26.3,2.7,0
福岡,2013,9,21,秋,快晴,26.9,2.4,0
福岡,2013,9,22,秋,晴,27.3,3.4,0
福岡,2013,9,23,秋,晴,26.7,3,0
福岡,2013,9,24,秋,快晴,26.3,2.4,0
福岡,2013,9,25,秋,晴,24.6,3.4,1
福岡,2013,9,26,秋,晴,23.3,5.8,0
福岡,2013,9,27,秋,快晴,22.1,3,0
福岡,2013,9,28,秋,晴,24.4,2.2,0
福岡,2013,9,29,秋,雨,23.7,2.1,3.5
福岡,2013,9,30,秋,雨,22.5,1.3,3
福岡,2013,10,1,秋,晴,23.5,3.1,0
福岡,2013,10,2,秋,晴,23.9,2.2,1
福岡,2013,10,3,秋,曇,22.6,3.2,8
福岡,2013,10,4,秋,晴,22.4,2.8,0
福岡,2013,10,5,秋,雨,21.1,2.4,18
福岡,2013,10,6,秋,晴,25.1,2.6,0
福岡,2013,10,7,秋,晴,26.3,3.1,0
福岡,2013,10,8,秋,雨,25.1,4.3,8.5
福岡,2013,10,9,秋,雨,23.7,2.4,3.5
福岡,2013,10,10,秋,曇,25.3,1.4,4.5
福岡,2013,10,11,秋,晴,24.3,2.9,30
福岡,2013,10,12,秋,快晴,21,4.5,0
福岡,2013,10,13,秋,快晴,20.3,2.2,0
福岡,2013,10,14,秋,快晴,22.2,1.9,0
福岡,2013,10,15,秋,曇,21.5,5.4,0.5
福岡,2013,10,16,秋,雨,17.9,9.5,0.5
福岡,2013,10,17,秋,薄曇,18.1,2.8,0
福岡,2013,10,18,秋,曇,18.5,2,0
福岡,2013,10,19,秋,曇,19.2,2.2,0
福岡,2013,10,20,秋,曇,20.8,3.3,0
福岡,2013,10,21,秋,晴,20.5,5,0
福岡,2013,10,22,秋,晴,20.4,4.1,2
福岡,2013,10,23,秋,雨,19.2,2.6,66
福岡,2013,10,24,秋,雨,19.1,2.7,70.5
福岡,2013,10,25,秋,雨,18.3,6.8,14.5
福岡,2013,10,26,秋,曇,18,6,0
福岡,2013,10,27,秋,快晴,16.4,1.9,0
福岡,2013,10,28,秋,晴,16.4,1.9,0
福岡,2013,10,29,秋,快晴,16.9,1.8,0
福岡,2013,10,30,秋,晴,17.4,2.4,0
福岡,2013,10,31,秋,曇,16.6,1.6,0
福岡,2013,11,1,秋,快晴,16.9,1.9,0
福岡,2013,11,2,秋,曇,18.2,1.2,0
福岡,2013,11,3,秋,雨,18.2,1.2,22
福岡,2013,11,4,秋,晴,17.9,3.9,2.5
福岡,2013,11,5,秋,晴,16,2.2,0
福岡,2013,11,6,秋,晴,17.5,2.7,0
福岡,2013,11,7,秋,快晴,19,2.7,0.5
福岡,2013,11,8,秋,快晴,16.2,2.2,0
福岡,2013,11,9,秋,曇,17.9,2.5,0.5
福岡,2013,11,10,秋,雨,17.5,3.5,38
福岡,2013,11,11,秋,晴,12.4,4.6,0
福岡,2013,11,12,秋,晴,11.6,3,0
福岡,2013,11,13,秋,晴,12.3,1.8,0
福岡,2013,11,14,秋,晴,13.8,1.7,0
福岡,2013,11,15,秋,晴,14.6,2,9
福岡,2013,11,16,秋,薄曇,13.5,1.7,0
福岡,2013,11,17,秋,曇,13.3,3.6,5
福岡,2013,11,18,秋,晴,10.2,4.3,11
福岡,2013,11,19,秋,雨,10.1,4.8,2.5
福岡,2013,11,20,秋,雨,11.1,3.8,0
福岡,2013,11,21,秋,晴,11,2.7,0
福岡,2013,11,22,秋,晴,10.3,2.3,0
福岡,2013,11,23,秋,曇,10.2,2.2,0
福岡,2013,11,24,秋,薄曇,12.8,2.6,0
福岡,2013,11,25,秋,曇,14.1,4.7,20.5
福岡,2013,11,26,秋,晴,10.5,4,0
福岡,2013,11,27,秋,雨,10.8,4.1,7.5
福岡,2013,11,28,秋,晴,7.5,4.3,0
福岡,2013,11,29,秋,曇,8.3,3.9,0.5
福岡,2013,11,30,秋,曇,9.1,1.8,0
福岡,2013,12,1,冬,雨,9.3,2,4.5
福岡,2013,12,2,冬,晴,9.5,2,0
福岡,2013,12,3,冬,曇,9.3,2,0
福岡,2013,12,4,冬,晴,9.1,1.9,0
福岡,2013,12,5,冬,晴,10,1.7,0
福岡,2013,12,6,冬,曇,10.5,1.8,0
福岡,2013,12,7,冬,晴,9.3,2.3,0
福岡,2013,12,8,冬,晴,10.1,1.6,0
福岡,2013,12,9,冬,曇,10.4,2.6,15.5
福岡,2013,12,10,冬,曇,9.7,4.1,0.5
福岡,2013,12,11,冬,雨,8.4,3.9,12.5
福岡,2013,12,12,冬,晴,7.8,3.6,0
福岡,2013,12,13,冬,晴,8.9,4.3,2.5
福岡,2013,12,14,冬,晴,8.3,3.7,0
福岡,2013,12,15,冬,曇,9.2,3.7,0
福岡,2013,12,16,冬,曇,8.8,2.3,0
福岡,2013,12,17,冬,曇,8.4,2.8,2.5
福岡,2013,12,18,冬,雨,7.2,2.3,10
福岡,2013,12,19,冬,曇,7.8,4.4,7
福岡,2013,12,20,冬,曇,6.8,5.4,2
福岡,2013,12,21,冬,曇,5.6,3.9,14
福岡,2013,12,22,冬,晴,6.1,2.1,2
福岡,2013,12,23,冬,曇,5.3,2.2,0
福岡,2013,12,24,冬,晴,6.4,1.6,0.5
福岡,2013,12,25,冬,晴,6.7,2.1,0
福岡,2013,12,26,冬,曇,8,2.3,2
福岡,2013,12,27,冬,曇,6.4,5.9,0.5
福岡,2013,12,28,冬,晴,4.8,4.6,0
福岡,2013,12,29,冬,晴,5.3,3.2,0
福岡,2013,12,30,冬,晴,7.6,2.2,0
福岡,2013,12,31,冬,雨,9.9,2.5,1
福岡,2014,1,1,冬,曇,10.5,3.2,0
福岡,2014,1,2,冬,晴,8.1,2,0
福岡,2014,1,3,冬,曇,8.4,1.4,0
福岡,2014,1,4,冬,晴,9.5,1.9,0
福岡,2014,1,5,冬,晴,8.6,2.7,2
福岡,2014,1,6,冬,晴,8.3,2.6,0
福岡,2014,1,7,冬,快晴,8.7,2,0
福岡,2014,1,8,冬,雨,8.4,2.6,25.5
福岡,2014,1,9,冬,晴,5.9,6.2,0
福岡,2014,1,10,冬,曇,3.8,3.3,0
福岡,2014,1,11,冬,曇,4.5,2,0
福岡,2014,1,12,冬,曇,4.8,2.1,0
福岡,2014,1,13,冬,晴,5.7,2.4,0
福岡,2014,1,14,冬,曇,5.9,2.3,0
福岡,2014,1,15,冬,晴,6.6,4.2,0.5
福岡,2014,1,16,冬,晴,5.3,1.7,0
福岡,2014,1,17,冬,晴,5.9,1.9,0
福岡,2014,1,18,冬,晴,7,4.5,0
福岡,2014,1,19,冬,晴,6.3,3.4,0
福岡,2014,1,20,冬,曇,8,3.3,7.5
福岡,2014,1,21,冬,雪,4.4,3.9,0
福岡,2014,1,22,冬,雨,3.2,1.8,9
福岡,2014,1,23,冬,快晴,4.9,1.8,0
福岡,2014,1,24,冬,晴,8.7,2.8,0
